season_end,player_id,name,age,team,pos,g,gs,mp,per,ts_pct,usg_pct,ws,bpm,vorp,awards
2004,goodedr01,Drew Gooden,22,ORL,PF,79,17,2134,15.6,.484,22.7,1.9,-2.5,-0.2,
2004,wadedw01,Dwyane Wade,22,MIA,PG,61,56,2126,17.6,.530,25.0,4.6,1.4,1.9,ROY-3
2004,willija02,Jason Williams,28,MEM,PG,72,68,2115,16.9,.517,19.0,5.4,2.4,2.3,
2004,mckieaa01,Aaron McKie,31,PHI,SF,75,41,2112,13.9,.550,16.2,4.8,1.3,1.8,
2004,hardaan01,Anfernee Hardaway,32,2TM,SG,76,14,2095,11.8,.472,18.6,2.0,-1.7,0.1,
2004,hardaan01,Anfernee Hardaway,32,PHO,SG,34,10,876,13.2,.506,17.2,1.3,-0.7,0.3,
2004,hardaan01,Anfernee Hardaway,32,NYK,SG,42,4,1219,10.8,.451,19.5,0.7,-2.5,-0.1,
2004,thomati01,Tim Thomas,26,2TM,SF,66,65,2089,15.1,.534,22.4,4.1,0.2,1.1,
2004,thomati01,Tim Thomas,26,MIL,SF,42,42,1343,14.2,.525,21.5,2.2,0.0,0.7,
2004,thomati01,Tim Thomas,26,NYK,SF,24,23,746,16.7,.547,24.2,1.8,0.5,0.4,
2004,tayloma01,Maurice Taylor,27,HOU,PF,75,10,2081,13.6,.512,22.7,3.7,-1.8,0.1,6MOY-10
2004,milesda01,Darius Miles,22,2TM,SF,79,56,2079,16.1,.514,21.5,3.6,0.4,1.3,
2004,milesda01,Darius Miles,22,CLE,SF,37,16,888,12.7,.455,21.1,0.6,-1.6,0.1,
2004,milesda01,Darius Miles,22,POR,SF,42,40,1191,18.6,.559,21.8,3.0,1.9,1.1,
2004,turkohe01,Hedo Türkoğlu,24,SAS,SF,80,44,2073,14.1,.516,18.1,6.7,2.5,2.3,
2004,cheanca01,Calbert Cheaney,32,GSW,SF,79,7,2067,10.6,.493,15.5,2.3,-2.3,-0.1,
2004,arenagi01,Gilbert Arenas,22,WAS,PG,55,52,2066,16.0,.512,27.4,2.6,0.1,1.1,
2004,hughela01,Larry Hughes,25,WAS,SG,61,61,2061,17.6,.496,28.1,3.8,0.9,1.5,
2004,hayesja01,Jarvis Hayes,22,WAS,SF,70,42,2044,9.4,.456,18.4,0.5,-4.0,-1.1,
2004,giricgo01,Gordan Giriček,26,2TM,SF,73,43,2041,13.2,.521,20.1,2.4,-1.6,0.2,
2004,giricgo01,Gordan Giriček,26,ORL,SF,48,25,1435,11.9,.528,16.6,1.2,-2.3,-0.1,
2004,giricgo01,Gordan Giriček,26,UTA,SG,25,18,606,16.4,.511,28.5,1.2,0.1,0.3,
2004,iversal01,Allen Iverson,28,PHI,SG,48,47,2040,19.3,.478,35.3,2.8,2.1,2.1,AS
2004,butleca01,Caron Butler,23,MIA,SF,68,56,2030,10.7,.440,18.5,2.1,-2.9,-0.4,
2004,stoudam01,Amar'e Stoudemire,21,PHO,PF,55,53,2025,19.8,.536,27.5,4.4,0.1,1.1,
2004,murraro01,Ronald Murray,24,SEA,PG,82,18,2021,15.4,.497,26.7,1.7,-1.2,0.4,
2004,bellra01,Raja Bell,27,UTA,SG,82,4,2020,12.7,.500,23.6,3.7,-2.0,0.0,6MOY-9
2004,jonesda01,Damon Jones,27,MIL,PG,82,26,2016,14.2,.516,14.8,3.9,0.0,1.0,
2004,arroyca01,Carlos Arroyo,24,UTA,PG,71,71,2008,16.8,.517,23.7,4.7,0.9,1.5,
2004,wesleda01,David Wesley,33,NOH,SG,61,60,2001,12.6,.483,22.4,2.8,-1.5,0.2,
2004,andersh01,Shandon Anderson,30,NYK,SG,80,37,1974,10.1,.500,17.7,1.7,-2.4,-0.2,
2004,fosteje01,Jeff Foster,27,IND,C,82,79,1961,16.2,.578,11.8,8.3,1.3,1.6,
2004,georgde01,Devean George,26,LAL,SF,82,48,1951,11.5,.492,16.1,3.4,-0.4,0.8,
2004,battish01,Shane Battier,25,MEM,SF,79,1,1947,15.3,.544,15.5,5.9,2.6,2.3,6MOY-8
2004,diawbo01,Boris Diaw,21,ATL,SG,76,37,1919,8.8,.483,11.4,0.8,-2.3,-0.2,
2004,jeffrja01,Jared Jeffries,22,WAS,PF,82,38,1913,8.7,.426,15.1,0.6,-4.6,-1.2,
2004,thomaet01,Etan Thomas,25,WAS,C,79,15,1901,16.4,.538,17.9,4.5,-1.1,0.4,
2004,mccarwa01,Walter McCarty,29,BOS,PF,77,23,1900,10.9,.541,15.6,2.9,-0.4,0.7,
2004,willier01,Eric Williams,31,2TM,SF,71,36,1886,12.5,.493,19.3,3.1,-2.0,0.0,
2004,willier01,Eric Williams,31,BOS,SF,21,0,513,15.7,.540,22.7,1.2,-1.1,0.1,
2004,willier01,Eric Williams,31,CLE,SF,50,36,1373,11.2,.471,18.1,1.9,-2.4,-0.1,
2004,wellsbo01,Bonzi Wells,27,2TM,SG,72,27,1872,13.0,.476,26.5,0.9,-3.0,-0.4,6MOY-12
2004,wellsbo01,Bonzi Wells,27,POR,SG,13,10,404,11.3,.423,25.7,-0.1,-4.4,-0.3,
2004,wellsbo01,Bonzi Wells,27,MEM,SG,59,17,1468,13.5,.489,26.8,1.0,-2.5,-0.2,
2004,boykiea01,Earl Boykins,27,DEN,SG,82,3,1849,16.2,.501,22.2,4.1,0.5,1.2,6MOY-5
2004,kamanch01,Chris Kaman,21,LAC,C,82,61,1843,9.6,.502,15.7,0.0,-4.2,-1.0,
2004,jacobca01,Casey Jacobsen,22,PHO,SF,78,13,1828,9.6,.570,11.8,2.6,-1.8,0.1,
2004,anderde01,Derek Anderson,29,POR,SG,51,46,1810,15.1,.499,20.5,3.6,0.3,1.0,
2004,hoibefr01,Fred Hoiberg,31,MIN,SG,79,3,1804,13.6,.611,12.5,6.1,2.0,1.8,6MOY-15
2004,barrybr01,Brent Barry,32,SEA,SG,59,53,1803,18.3,.668,15.8,5.7,3.2,2.4,
2004,houstal01,Allan Houston,32,NYK,SG,50,50,1799,14.8,.539,24.7,3.1,-0.5,0.7,
2004,hasleud01,Udonis Haslem,23,MIA,PF,75,24,1795,13.7,.521,15.8,4.8,-2.0,0.0,
2004,boganke01,Keith Bogans,23,ORL,SF,73,36,1787,11.0,.499,14.5,1.3,-2.4,-0.2,
2004,millemi01,Mike Miller,23,MEM,SF,65,65,1770,14.9,.532,20.0,3.9,0.6,1.1,
2004,fishede01,Derek Fisher,29,LAL,SG,82,3,1769,11.5,.451,18.3,2.4,-0.8,0.5,
2004,jaricma01,Marko Jarić,25,LAC,PG,58,50,1760,12.6,.475,16.0,1.5,-0.7,0.6,
2004,catoke01,Kelvin Cato,29,HOU,PF,69,67,1743,13.2,.495,13.9,4.6,0.4,1.1,
2004,collija03,Jarron Collins,25,UTA,C,81,31,1732,11.1,.587,13.1,4.2,-2.0,0.0,
2004,willial02,Alvin Williams,29,TOR,SG,56,54,1730,11.4,.463,17.1,2.1,-1.9,0.0,
2004,lynchge01,George Lynch,33,NOH,SF,78,51,1701,9.7,.472,12.4,2.5,-1.5,0.2,
2004,davisda01,Dale Davis,34,POR,C,76,37,1682,12.9,.505,10.3,3.9,-0.3,0.7,
2004,wrighlo02,Lorenzen Wright,28,MEM,C,65,46,1674,14.0,.474,19.4,3.2,-2.1,0.0,
2004,watsoea01,Earl Watson,24,MEM,PG,81,14,1669,12.8,.438,18.1,1.8,-1.0,0.4,DPOY-10
2004,surabo01,Bob Sura,30,2TM,SG,80,18,1663,16.2,.510,19.0,4.6,1.1,1.3,
2004,surabo01,Bob Sura,30,DET,SG,53,0,707,13.0,.489,16.0,2.0,1.6,0.6,
2004,surabo01,Bob Sura,30,ATL,SG,27,18,956,18.5,.521,21.3,2.6,0.7,0.7,
2004,patteru01,Ruben Patterson,28,POR,SF,73,1,1651,14.6,.530,16.7,3.0,0.4,1.0,
2004,glovedi01,Dion Glover,25,2TM,SG,69,30,1643,12.2,.471,21.2,1.1,-2.1,0.0,
2004,glovedi01,Dion Glover,25,ATL,SG,55,26,1465,12.5,.474,20.8,1.2,-1.7,0.1,
2004,glovedi01,Dion Glover,25,TOR,SG,14,4,178,9.9,.450,24.6,-0.1,-5.1,-0.1,
2004,willije01,Jerome Williams,30,2TM,PF,68,44,1637,14.7,.522,13.3,4.3,0.4,1.0,
2004,willije01,Jerome Williams,30,TOR,PF,15,12,407,12.4,.552,11.1,1.0,-0.8,0.1,
2004,willije01,Jerome Williams,30,CHI,PF,53,32,1230,15.4,.516,14.0,3.3,0.7,0.9,
2004,cardibr01,Brian Cardinal,26,GSW,PF,76,11,1634,19.4,.626,18.9,7.2,3.2,2.2,
2004,lopezra01,Raül López,23,UTA,PG,82,11,1617,12.0,.503,21.4,1.4,-2.8,-0.3,
2004,mohamna01,Nazr Mohammed,26,2TM,C,80,24,1611,16.1,.542,18.3,3.7,-1.4,0.3,
2004,mohamna01,Nazr Mohammed,26,ATL,C,53,1,938,14.7,.525,18.6,1.7,-2.8,-0.2,
2004,mohamna01,Nazr Mohammed,26,NYK,C,27,23,673,18.1,.567,17.9,2.0,0.5,0.4,
2004,outlabo01,Bo Outlaw,32,MEM,PF,82,1,1606,13.1,.522,12.1,3.6,0.9,1.2,
2004,voskuja01,Jake Voskuhl,26,PHO,C,66,43,1606,11.2,.577,12.8,3.3,-2.9,-0.4,
2004,salmojo01,John Salmons,24,PHI,SG,77,24,1603,10.6,.485,15.6,2.1,-0.8,0.5,
2004,johnsan02,Anthony Johnson,29,IND,PG,73,7,1598,11.6,.497,15.6,3.6,-0.4,0.6,
2004,claxtsp01,Speedy Claxton,25,GSW,PG,60,29,1595,17.3,.509,20.9,4.2,1.1,1.2,
2004,howarjo01,Josh Howard,23,DAL,SF,67,29,1589,15.7,.485,18.2,3.5,-0.1,0.8,
2004,okurme01,Mehmet Okur,24,DET,PF,71,33,1580,18.3,.538,21.7,5.9,1.5,1.4,
2004,skinnbr01,Brian Skinner,27,MIL,C,56,54,1577,14.4,.513,18.7,2.7,-1.8,0.1,
2004,willico02,Corliss Williamson,30,DET,PF,79,0,1574,14.4,.546,23.8,4.1,-1.5,0.2,6MOY-10
2004,atkinch01,Chucky Atkins,29,2TM,PG,64,24,1544,12.1,.511,18.5,2.7,-1.1,0.3,
2004,atkinch01,Chucky Atkins,29,DET,PG,40,0,751,10.1,.490,18.8,1.2,-1.6,0.1,
2004,atkinch01,Chucky Atkins,29,BOS,PG,24,24,793,14.0,.530,18.2,1.5,-0.7,0.3,
2004,swiftst01,Stromile Swift,24,MEM,PF,77,10,1528,19.2,.530,22.8,4.8,0.5,1.0,
2004,kukocto01,Toni Kukoč,35,MIL,PF,73,0,1522,16.1,.519,21.0,3.1,2.0,1.6,
2004,daniean01,Antonio Daniels,28,SEA,PG,71,32,1512,19.7,.596,16.5,5.8,2.9,1.9,
2004,jonesfr01,Fred Jones,24,IND,SG,81,2,1508,11.8,.527,14.1,4.0,0.2,0.8,
2004,harrilu01,Lucious Harris,33,NJN,PG,69,15,1504,11.1,.481,17.2,2.5,-2.2,-0.1,
2004,barbole01,Leandro Barbosa,21,PHO,PG,70,46,1500,12.7,.553,18.6,1.9,-0.8,0.5,
2004,mutomdi01,Dikembe Mutombo,37,NYK,C,65,56,1494,14.3,.523,12.5,3.8,0.1,0.8,
2004,haywobr01,Brendan Haywood,24,WAS,C,77,59,1484,17.2,.547,17.0,3.8,-0.7,0.5,
2004,dixonju01,Juan Dixon,25,WAS,SG,71,16,1478,13.5,.476,24.0,1.4,-1.4,0.2,
2004,battito01,Tony Battie,27,2TM,C,73,7,1478,11.9,.482,14.8,2.3,-2.4,-0.1,
2004,battito01,Tony Battie,27,BOS,C,23,6,501,11.7,.517,14.1,0.8,-2.4,-0.1,
2004,battito01,Tony Battie,27,CLE,C,50,1,977,12.0,.466,15.2,1.4,-2.3,-0.1,
2004,fordtj01,T.J. Ford,20,MIL,PG,55,55,1472,12.1,.443,17.9,0.7,-2.4,-0.1,
2004,eisleho01,Howard Eisley,31,2TM,PG,67,23,1457,12.4,.469,18.5,1.7,-1.5,0.2,
2004,eisleho01,Howard Eisley,31,NYK,PG,33,23,730,13.5,.505,17.0,1.5,0.1,0.4,
2004,eisleho01,Howard Eisley,31,PHO,PG,34,0,727,11.2,.441,19.9,0.2,-3.1,-0.2,
2004,medvest01,Stanislav Medvedenko,24,LAL,PF,68,38,1442,13.6,.479,20.1,3.0,-3.2,-0.4,
2004,potapvi01,Vitaly Potapenko,28,SEA,C,65,39,1419,11.2,.511,17.2,1.1,-4.3,-0.8,
2004,augmost01,Stacey Augmon,35,NOH,SF,69,24,1416,10.0,.486,15.6,1.6,-2.8,-0.3,
2004,gillke01,Kendall Gill,35,CHI,SG,56,35,1411,11.1,.443,21.9,0.4,-2.8,-0.3,
2004,rogerro01,Rodney Rogers,32,NJN,PF,69,15,1409,14.2,.492,21.5,3.1,-0.3,0.6,
2004,ollieke01,Kevin Ollie,31,CLE,PG,82,7,1401,12.2,.510,13.3,2.4,-2.0,0.0,
2004,blakest01,Steve Blake,23,WAS,PG,75,14,1392,10.9,.509,17.9,0.7,-2.7,-0.2,
2004,peelean01,Anthony Peeler,34,SAC,SG,75,0,1391,11.8,.575,14.7,2.2,-0.5,0.5,
2004,banksma01,Marcus Banks,22,BOS,PG,81,2,1385,11.0,.480,20.5,0.7,-3.0,-0.4,
2004,tinslja01,Jamaal Tinsley,25,IND,PG,52,43,1378,16.4,.541,17.5,4.4,3.5,1.9,
2004,simmobo01,Bobby Simmons,23,LAC,SF,56,8,1376,12.6,.488,16.8,2.0,-1.6,0.1,
2004,malonka01,Karl Malone,40,LAL,PF,42,42,1373,17.8,.555,19.7,4.3,2.8,1.7,
2004,wilcoch01,Chris Wilcox,21,LAC,C,65,17,1340,15.3,.557,19.3,2.6,-2.2,-0.1,
2004,williaa01,Aaron Williams,32,NJN,C,72,7,1337,13.2,.549,17.5,3.4,-1.6,0.1,
2004,robingl01,Glenn Robinson,31,PHI,SF,42,42,1336,15.0,.518,27.4,1.6,-1.5,0.1,
2004,mihmch01,Chris Mihm,24,2TM,C,76,17,1330,14.6,.531,18.5,2.9,-3.0,-0.3,
2004,mihmch01,Chris Mihm,24,CLE,PF,22,1,391,16.6,.513,19.8,0.9,-1.8,0.0,
2004,mihmch01,Chris Mihm,24,BOS,C,54,16,939,13.8,.539,18.0,1.9,-3.5,-0.4,
2004,bakervi01,Vin Baker,32,2TM,PF,54,33,1313,14.8,.530,20.1,2.8,-2.1,0.0,
2004,bakervi01,Vin Baker,32,BOS,PF,37,33,1000,16.1,.547,19.7,2.5,-0.8,0.3,
2004,bakervi01,Vin Baker,32,NYK,PF,17,0,313,10.5,.476,21.3,0.3,-6.2,-0.3,
2004,horryro01,Robert Horry,33,SAS,PF,81,1,1290,14.5,.496,16.1,4.6,2.7,1.5,
2004,evansre01,Reggie Evans,23,SEA,PF,75,27,1280,9.9,.471,10.7,1.7,-3.9,-0.6,
2004,vaughja01,Jacque Vaughn,28,ATL,PG,71,6,1271,8.0,.440,14.0,0.0,-5.0,-1.0,
2004,gadzuda01,Dan Gadzuric,25,MIL,C,75,0,1260,17.0,.529,16.0,3.7,0.7,0.8,
2004,rosema01,Malik Rose,29,SAS,PF,67,13,1256,15.0,.526,22.6,3.8,-1.0,0.3,
2004,vanexni01,Nick Van Exel,32,GSW,PG,39,29,1255,13.1,.469,22.1,1.2,-1.4,0.2,
2004,wardch01,Charlie Ward,33,2TM,PG,71,10,1252,14.5,.528,18.4,2.9,2.3,1.4,
2004,wardch01,Charlie Ward,33,NYK,PG,35,10,827,17.5,.566,19.0,2.3,4.1,1.3,
2004,wardch01,Charlie Ward,33,SAS,PG,36,0,425,8.7,.449,17.4,0.6,-1.1,0.1,
2004,madsema01,Mark Madsen,28,MIN,C,72,12,1246,9.4,.506,11.5,2.7,-2.9,-0.3,
2004,newblir01,Ira Newble,29,CLE,SF,64,25,1245,6.7,.429,12.6,0.1,-4.5,-0.8,
2004,rushka01,Kareem Rush,23,LAL,SG,72,15,1244,10.4,.505,18.2,1.5,-2.2,0.0,
2004,currymi01,Michael Curry,35,TOR,SF,70,15,1229,3.6,.460,10.6,0.3,-6.2,-1.3,
2004,declean01,Andrew DeClercq,30,ORL,C,71,53,1211,10.6,.526,10.2,1.7,-3.6,-0.5,
2004,palacmi01,Milt Palacio,25,TOR,PG,59,13,1211,7.4,.392,16.6,-0.5,-4.9,-0.9,
2004,crawfch01,Chris Crawford,28,ATL,PF,56,25,1207,15.8,.544,21.8,2.7,-1.5,0.1,
2004,boothca01,Calvin Booth,27,SEA,C,71,35,1206,13.6,.521,14.4,2.2,-1.8,0.0,
2004,stricro02,Rod Strickland,37,2TM,PG,61,10,1197,14.9,.482,18.5,1.3,-1.9,0.0,
2004,stricro02,Rod Strickland,37,ORL,PG,46,9,915,15.8,.514,18.3,1.2,-1.5,0.1,
2004,stricro02,Rod Strickland,37,TOR,PG,15,1,282,11.8,.379,19.2,0.1,-3.2,-0.1,
2004,houseed01,Eddie House,25,LAC,SG,60,10,1188,12.0,.436,19.8,0.7,-1.3,0.2,
2004,jacksbo01,Bobby Jackson,30,SAC,SG,50,0,1185,19.2,.538,26.8,3.1,2.1,1.2,6MOY-4
2004,pavloal01,Sasha Pavlović,20,UTA,SF,79,14,1144,8.7,.463,19.5,0.9,-4.0,-0.6,
2004,doolike01,Keyon Dooling,23,LAC,PG,58,24,1137,10.0,.458,17.9,0.3,-3.9,-0.6,
2004,harprma01,Matt Harpring,27,UTA,SF,31,31,1134,16.1,.524,22.3,2.8,-0.8,0.3,
2004,ridnolu01,Luke Ridnour,22,SEA,PG,69,6,1114,13.1,.496,19.3,1.2,-1.5,0.2,
2004,grantho01,Horace Grant,38,LAL,PF,55,10,1106,10.6,.450,11.2,2.0,-1.3,0.2,
2004,barryjo01,Jon Barry,34,DEN,SG,57,9,1101,14.6,.535,15.2,2.8,2.0,1.1,
2004,croshau01,Austin Croshere,28,IND,PF,77,0,1051,14.4,.549,18.3,3.4,1.1,0.8,
2004,blounco01,Corie Blount,35,2TM,PF,62,3,1050,11.9,.462,13.3,1.9,-1.4,0.1,
2004,blounco01,Corie Blount,35,CHI,PF,46,3,756,13.9,.478,14.9,1.4,-0.5,0.3,
2004,blounco01,Corie Blount,35,TOR,C,16,0,294,6.9,.393,9.3,0.4,-3.8,-0.1,
2004,daniema01,Marquis Daniels,23,DAL,SG,56,15,1039,20.1,.536,20.6,3.2,2.3,1.1,ROY-6
2004,persowe01,Wesley Person,32,3TM,SG,58,0,1037,11.5,.510,16.5,1.3,-1.3,0.2,
2004,persowe01,Wesley Person,32,MEM,SG,16,0,284,4.6,.375,20.1,-0.4,-6.6,-0.3,
2004,persowe01,Wesley Person,32,POR,SG,33,0,621,14.8,.601,15.0,1.6,1.3,0.5,
2004,persowe01,Wesley Person,32,ATL,SG,9,0,132,10.6,.480,15.7,0.1,-2.3,0.0,
2004,knighbr01,Brevin Knight,28,3TM,PG,56,13,1037,13.6,.475,14.9,1.7,-0.3,0.4,
2004,knighbr01,Brevin Knight,28,PHO,PG,3,0,19,11.7,.333,14.3,0.0,7.0,0.0,
2004,knighbr01,Brevin Knight,28,WAS,PG,32,12,598,12.2,.454,14.3,0.6,-1.2,0.1,
2004,knighbr01,Brevin Knight,28,MIL,PG,21,1,420,15.8,.505,15.8,1.1,0.7,0.3,
2004,overtdo01,Doug Overton,34,2TM,PG,61,11,1033,7.5,.433,13.6,-0.3,-4.9,-0.8,
2004,overtdo01,Doug Overton,34,NJN,PG,6,0,22,8.8,.450,23.2,0.0,-5.5,0.0,
2004,overtdo01,Doug Overton,34,LAC,PG,55,11,1011,7.4,.432,13.4,-0.4,-4.9,-0.7,
2004,anderch01,Chris Andersen,25,DEN,PF,71,0,1029,14.4,.486,12.7,2.4,0.4,0.6,
2004,doleami01,Michael Doleac,26,2TM,C,72,0,1029,12.4,.471,17.4,1.7,-2.2,0.0,
2004,doleami01,Michael Doleac,26,NYK,C,46,0,685,14.0,.480,18.8,1.2,-1.1,0.2,
2004,doleami01,Michael Doleac,26,DEN,C,26,0,344,9.1,.452,14.7,0.5,-4.3,-0.2,
2004,trentga01,Gary Trent,29,MIN,C,68,2,1025,12.9,.515,19.4,2.3,-3.2,-0.3,
2004,robined01,Eddie Robinson,27,CHI,SF,51,4,1024,11.0,.497,17.0,0.8,-2.5,-0.1,
2004,jamesje01,Jerome James,28,SEA,C,65,24,990,11.3,.535,18.0,0.7,-4.7,-0.7,
2004,whitero02,Rodney White,23,DEN,SF,72,0,985,16.4,.527,26.4,1.8,-0.3,0.4,
2004,laettch01,Christian Laettner,34,WAS,PF,48,18,984,14.5,.511,14.4,2.3,0.5,0.6,
2004,songada01,Darius Songaila,25,SAC,PF,73,7,976,14.6,.541,16.4,2.6,-1.2,0.2,
2004,brownke01,Kedrick Brown,22,2TM,SF,55,26,969,12.5,.543,13.7,2.0,0.5,0.6,
2004,brownke01,Kedrick Brown,22,BOS,SF,21,10,408,11.7,.525,13.0,0.8,0.2,0.2,
2004,brownke01,Kedrick Brown,22,CLE,SF,34,16,561,13.0,.555,14.2,1.2,0.6,0.4,
2004,johnser02,Ervin Johnson,36,MIN,C,66,47,965,8.5,.551,7.1,2.3,-1.3,0.2,
2004,drobnpr01,Predrag Drobnjak,28,LAC,C,61,14,949,12.6,.458,21.7,0.7,-3.1,-0.3,
2004,russebr01,Bryon Russell,33,LAL,SF,72,1,945,11.6,.530,14.7,2.2,-0.2,0.4,
2004,traylro01,Robert Traylor,26,NOH,C,71,0,942,16.2,.527,19.6,2.5,-1.4,0.1,
2004,westda01,David West,23,NOH,PF,71,1,930,15.9,.519,15.3,2.8,-0.5,0.4,
2004,smithst01,Steve Smith,34,NOH,SG,71,4,929,11.8,.543,18.3,1.9,-2.0,0.0,
2004,scalabr01,Brian Scalabrine,25,NJN,PF,69,2,928,9.5,.482,14.7,1.7,-2.6,-0.1,
2004,mcdyean01,Antonio McDyess,29,2TM,PF,42,20,927,12.6,.486,17.6,1.2,-2.2,-0.1,
2004,mcdyean01,Antonio McDyess,29,NYK,PF,18,6,421,13.6,.479,20.5,0.6,-1.7,0.0,
2004,mcdyean01,Antonio McDyess,29,PHO,PF,24,14,506,11.8,.494,15.1,0.6,-2.7,-0.1,
2004,olowomi01,Michael Olowokandi,28,MIN,C,43,25,925,11.2,.446,18.6,1.2,-3.5,-0.4,
2004,anderke01,Kenny Anderson,33,IND,PG,44,31,905,11.1,.473,17.1,1.5,-1.7,0.1,
2004,duprero01,Ronald Dupree,23,CHI,SF,47,8,893,9.7,.445,19.0,0.5,-4.3,-0.5,
2004,campbel01,Elden Campbell,35,DET,C,65,27,892,13.8,.490,22.6,2.1,-1.0,0.2,
2004,korveky01,Kyle Korver,22,PHI,SF,74,0,882,10.1,.489,20.2,1.0,-0.7,0.3,
2004,elsonfr01,Francisco Elson,27,DEN,C,62,14,875,11.2,.498,12.7,1.8,-1.8,0.0,
2004,harriot01,Othella Harrington,30,NYK,PF,56,3,872,9.0,.546,16.0,0.8,-4.6,-0.6,
2004,weathcl01,Clarence Weatherspoon,33,2TM,PF,52,1,868,14.6,.538,15.2,2.6,0.3,0.5,
2004,weathcl01,Clarence Weatherspoon,33,NYK,PF,15,1,216,13.5,.558,12.3,0.6,0.8,0.2,
2004,weathcl01,Clarence Weatherspoon,33,HOU,PF,37,0,652,15.0,.533,16.1,2.0,0.2,0.4,
2004,whiteja01,Jahidi White,27,2TM,C,62,17,865,11.8,.532,16.3,1.2,-4.7,-0.6,
2004,whiteja01,Jahidi White,27,WAS,C,1,0,4,-13.4,.000,22.1,0.0,-21.0,0.0,
2004,whiteja01,Jahidi White,27,PHO,C,61,17,861,11.9,.534,16.2,1.2,-4.6,-0.6,
2004,norrimo01,Moochie Norris,30,2TM,PG,66,0,847,10.9,.471,17.3,0.8,-1.1,0.2,
2004,norrimo01,Moochie Norris,30,HOU,PG,30,0,401,6.7,.410,15.2,0.0,-3.0,-0.1,
2004,norrimo01,Moochie Norris,30,NYK,PG,36,0,446,14.8,.511,19.2,0.8,0.6,0.3,
2004,foxri01,Rick Fox,34,LAL,SF,38,34,846,8.0,.459,13.1,0.8,-2.9,-0.2,
2004,colemde01,Derrick Coleman,36,PHI,C,34,30,843,11.6,.471,19.2,0.8,-2.1,0.0,
2004,webbech01,Chris Webber,30,SAC,PF,23,23,831,17.2,.456,28.9,1.1,-0.6,0.3,
2004,guglito01,Tom Gugliotta,34,2TM,PF,55,27,819,9.1,.374,14.2,0.3,-2.1,0.0,
2004,guglito01,Tom Gugliotta,34,PHO,PF,30,3,304,5.2,.332,18.2,-0.5,-6.1,-0.3,
2004,guglito01,Tom Gugliotta,34,UTA,PF,25,24,515,11.4,.412,11.9,0.8,0.2,0.3,
2004,huntest01,Steven Hunter,22,ORL,C,59,23,789,11.2,.504,12.3,0.6,-3.0,-0.2,
2004,masseto01,Tony Massenburg,36,SAC,PF,59,0,789,9.7,.509,16.7,0.9,-6.1,-0.8,
2004,harvedo01,Donnell Harvey,23,2TM,PF,60,8,783,10.4,.503,16.3,0.7,-4.0,-0.4,
2004,harvedo01,Donnell Harvey,23,ORL,PF,24,1,345,9.5,.462,16.8,0.0,-4.7,-0.2,
2004,harvedo01,Donnell Harvey,23,PHO,PF,36,7,438,11.1,.537,15.9,0.7,-3.5,-0.2,
2004,chandty01,Tyson Chandler,21,CHI,PF,35,8,782,14.2,.507,14.2,1.9,-1.8,0.0,
2004,nailole01,Lee Nailon,28,3TM,PF,57,4,780,13.2,.484,23.0,0.7,-4.3,-0.5,
2004,nailole01,Lee Nailon,28,ATL,PF,27,0,300,14.3,.485,25.8,0.2,-3.5,-0.1,
2004,nailole01,Lee Nailon,28,ORL,SF,8,0,83,13.5,.468,16.9,0.2,-4.7,-0.1,
2004,nailole01,Lee Nailon,28,CLE,SF,22,4,397,12.2,.485,22.1,0.3,-5.0,-0.3,
2004,stackje01,Jerry Stackhouse,29,WAS,SF,26,17,774,13.2,.494,26.0,0.2,-3.7,-0.3,
2004,bradlsh01,Shawn Bradley,31,DAL,C,66,5,773,15.6,.523,12.8,2.3,0.1,0.4,
2004,willima01,Mo Williams,21,UTA,SG,57,0,772,9.4,.433,22.8,0.2,-4.1,-0.4,
2004,greenwi01,Willie Green,22,PHI,SG,53,0,767,10.8,.464,27.7,0.0,-3.8,-0.3,
2004,baxtelo01,Lonny Baxter,25,3TM,PF,62,5,766,12.6,.518,17.2,1.5,-3.2,-0.2,
2004,baxtelo01,Lonny Baxter,25,CHI,PF,14,1,147,12.4,.571,19.3,0.2,-4.7,-0.1,
2004,baxtelo01,Lonny Baxter,25,TOR,C,36,4,487,12.6,.491,17.4,1.0,-3.1,-0.1,
2004,baxtelo01,Lonny Baxter,25,WAS,PF,12,0,132,12.9,.550,14.2,0.3,-1.9,0.0,
2004,willish01,Shammond Williams,28,2TM,PG,53,4,763,13.1,.495,18.1,1.0,-1.5,0.1,
2004,willish01,Shammond Williams,28,ORL,SG,37,2,525,14.0,.536,16.9,0.9,-0.8,0.2,
2004,willish01,Shammond Williams,28,NOH,PG,16,2,238,11.1,.415,20.7,0.1,-2.8,-0.1,
2004,besttr01,Travis Best,31,DAL,PG,61,1,762,10.1,.445,12.9,0.7,-3.0,-0.2,
2004,pietrmi01,Mickaël Piétrus,21,GSW,PG,53,22,748,12.9,.528,18.7,1.5,-0.6,0.3,
2004,fizerma01,Marcus Fizer,25,CHI,SF,46,2,738,13.4,.447,27.5,0.5,-4.5,-0.5,
2004,johnsli01,Linton Johnson,23,CHI,SF,41,20,734,9.6,.394,15.6,0.4,-3.3,-0.2,
2004,ruffimi01,Michael Ruffin,27,UTA,PF,41,23,733,7.0,.344,11.2,0.2,-3.5,-0.3,
